transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
1/16/2023,17:17:53,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/16/2023,17:20:53,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/16/2023,17:21:20,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
1/16/2023,17:21:20,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
1/16/2023,17:22:44,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/16/2023,17:22:44,1,8,Hell's Kitchen,12,8.95,Loose Tea,Herbal tea,Peppermint
1/16/2023,17:25:44,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/16/2023,17:27:36,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/16/2023,17:29:11,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/16/2023,17:29:53,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/16/2023,17:31:36,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/16/2023,17:37:06,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/16/2023,17:39:04,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/16/2023,17:40:12,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/16/2023,17:42:35,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/16/2023,17:43:51,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/16/2023,17:55:13,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/16/2023,17:55:13,1,5,Lower Manhattan,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown
1/16/2023,18:00:07,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/16/2023,18:00:07,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
1/16/2023,18:00:21,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/16/2023,18:09:35,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/16/2023,18:10:15,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/16/2023,18:11:18,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/16/2023,18:13:49,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/16/2023,18:17:38,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/16/2023,18:18:10,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/16/2023,18:21:02,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/16/2023,18:21:02,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
1/16/2023,18:30:36,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
1/16/2023,18:33:01,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/16/2023,18:34:38,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/16/2023,18:38:26,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/16/2023,18:39:27,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/16/2023,18:48:25,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/16/2023,18:50:33,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/16/2023,18:53:37,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/16/2023,18:53:37,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
1/16/2023,18:54:58,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/16/2023,18:57:52,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/16/2023,18:57:54,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/16/2023,19:07:16,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/16/2023,19:09:00,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/16/2023,19:14:16,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/16/2023,19:14:52,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/16/2023,19:14:52,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
1/16/2023,19:19:24,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/16/2023,19:24:50,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/16/2023,19:30:38,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/16/2023,19:40:36,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/16/2023,19:41:44,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/16/2023,19:42:33,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/16/2023,19:42:45,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
1/16/2023,19:42:54,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/16/2023,19:46:43,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/16/2023,19:57:11,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/16/2023,19:58:15,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
1/16/2023,19:58:15,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1/17/2023,6:01:54,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/17/2023,6:01:54,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
1/17/2023,6:03:23,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/17/2023,6:06:47,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/17/2023,6:17:34,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/17/2023,6:18:26,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/17/2023,6:18:58,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,6:21:10,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/17/2023,6:26:01,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/17/2023,6:26:01,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
1/17/2023,6:26:15,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/17/2023,6:26:15,1,5,Lower Manhattan,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate
1/17/2023,6:26:27,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/17/2023,6:27:19,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/17/2023,6:27:19,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
1/17/2023,6:32:07,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/17/2023,6:34:55,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/17/2023,6:34:55,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend
1/17/2023,6:36:51,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/17/2023,6:39:18,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/17/2023,6:39:38,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/17/2023,6:40:24,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/17/2023,6:41:50,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/17/2023,6:42:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/17/2023,6:42:19,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
1/17/2023,6:42:19,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
1/17/2023,6:42:19,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
1/17/2023,6:43:53,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/17/2023,6:44:21,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/17/2023,6:44:21,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/17/2023,6:44:22,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/17/2023,6:44:22,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
1/17/2023,6:47:08,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/17/2023,6:48:45,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/17/2023,6:51:20,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/17/2023,6:51:50,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/17/2023,6:51:50,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,7:02:56,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:02:57,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/17/2023,7:04:45,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/17/2023,7:04:58,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:05:54,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/17/2023,7:07:02,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/17/2023,7:07:02,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/17/2023,7:09:57,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:10:50,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/17/2023,7:13:43,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
1/17/2023,7:13:43,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,7:14:17,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/17/2023,7:14:47,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/17/2023,7:15:10,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/17/2023,7:16:21,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
1/17/2023,7:16:21,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,7:16:33,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
1/17/2023,7:16:48,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
1/17/2023,7:16:48,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
1/17/2023,7:17:53,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/17/2023,7:20:05,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
1/17/2023,7:20:05,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,7:20:17,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/17/2023,7:20:17,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
1/17/2023,7:20:23,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/17/2023,7:22:41,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/17/2023,7:23:36,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
1/17/2023,7:27:17,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/17/2023,7:28:58,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/17/2023,7:30:25,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/17/2023,7:30:25,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug
1/17/2023,7:30:33,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/17/2023,7:30:45,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/17/2023,7:30:48,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/17/2023,7:31:02,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/17/2023,7:32:47,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/17/2023,7:32:57,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/17/2023,7:34:39,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
1/17/2023,7:34:39,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1/17/2023,7:35:19,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/17/2023,7:35:19,1,3,Astoria,8,45,Coffee beans,Premium Beans,Civet Cat
1/17/2023,7:35:27,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
1/17/2023,7:35:35,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/17/2023,7:35:53,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
1/17/2023,7:36:47,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/17/2023,7:36:52,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/17/2023,7:36:52,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
1/17/2023,7:37:10,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/17/2023,7:37:10,1,3,Astoria,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
1/17/2023,7:37:23,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/17/2023,7:38:16,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/17/2023,7:38:30,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:41:31,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/17/2023,7:41:41,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/17/2023,7:42:25,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
1/17/2023,7:42:25,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,7:43:28,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/17/2023,7:46:04,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:47:23,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:48:25,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/17/2023,7:49:16,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/17/2023,7:49:46,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/17/2023,7:50:58,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/17/2023,7:52:11,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/17/2023,7:52:11,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
1/17/2023,7:52:11,1,3,Astoria,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
1/17/2023,7:53:18,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/17/2023,7:54:00,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/17/2023,7:54:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
1/17/2023,7:54:16,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
1/17/2023,7:54:47,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/17/2023,7:54:47,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend
1/17/2023,7:55:52,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/17/2023,7:55:52,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,7:55:52,1,3,Astoria,82,12,Branded,Housewares,I Need My Bean! Diner mug
1/17/2023,7:57:39,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
1/17/2023,7:59:02,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/17/2023,7:59:11,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/17/2023,7:59:11,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/17/2023,7:59:31,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/17/2023,7:59:40,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/17/2023,8:00:56,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/17/2023,8:01:31,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/17/2023,8:05:01,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/17/2023,8:06:11,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
1/17/2023,8:06:11,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
1/17/2023,8:06:33,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/17/2023,8:07:38,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/17/2023,8:08:48,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/17/2023,8:08:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
1/17/2023,8:10:20,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/17/2023,8:10:20,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
1/17/2023,8:10:20,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
1/17/2023,8:11:55,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/17/2023,8:12:42,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/17/2023,8:13:25,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/17/2023,8:13:56,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/17/2023,8:14:44,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/17/2023,8:15:43,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
1/17/2023,8:15:43,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
1/17/2023,8:15:55,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/17/2023,8:15:55,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
1/17/2023,8:17:17,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/17/2023,8:18:19,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/17/2023,8:20:32,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/17/2023,8:22:39,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/17/2023,8:26:20,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
1/17/2023,8:27:30,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
1/17/2023,8:27:30,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1/17/2023,8:28:35,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
1/17/2023,8:28:35,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
1/17/2023,8:30:36,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/17/2023,8:31:05,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
1/17/2023,8:31:05,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
1/17/2023,8:32:22,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/17/2023,8:32:40,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/17/2023,8:33:43,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/17/2023,8:33:43,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
1/17/2023,8:33:59,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/17/2023,8:34:37,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/17/2023,8:40:17,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
1/17/2023,8:40:38,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/17/2023,8:40:45,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
1/17/2023,8:40:45,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,8:40:58,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/17/2023,8:42:08,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/17/2023,8:44:33,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/17/2023,8:45:40,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/17/2023,8:46:10,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/17/2023,8:46:10,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1/17/2023,8:47:00,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/17/2023,8:47:00,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
1/17/2023,8:48:43,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/17/2023,8:49:53,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/17/2023,8:50:02,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/17/2023,8:50:12,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/17/2023,8:50:54,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/17/2023,8:50:54,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
1/17/2023,8:50:54,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/17/2023,8:54:12,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/17/2023,8:54:39,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
1/17/2023,8:54:39,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
1/17/2023,8:55:02,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/17/2023,8:55:51,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/17/2023,8:55:51,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1/17/2023,8:55:51,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/17/2023,8:55:53,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/17/2023,8:56:52,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/17/2023,8:57:40,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/17/2023,8:57:45,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/17/2023,8:59:09,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/17/2023,9:03:26,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
1/17/2023,9:03:26,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
1/17/2023,9:03:35,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/17/2023,9:04:41,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/17/2023,9:04:41,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
